dataset_name,patch_set,patch_size,ratio_variant,feature_set,hog_variant,is_pca,include_hsv,include_lbp,feature_file_path,file_format,row_count,metadata_column_count,feature_column_count,total_column_count,train_row_count,valid_row_count,test_row_count,positive_count,negative_count,nan_count,inf_count,pca_fit_split,pca_explained_variance_target,pca_n_components_actual,pca_explained_variance_actual,pca_artifact_path,status,action,file_size_mb,created_at,notes,manifest_path,features_dir,feature_file_name,resolved_feature_file_path,feature_file_exists,patch_set_order,feature_set_order,model_index,model_id,model_file_path,algorithm_name,algorithm_short,dataset_short,score_method,scaler_used,cv_folds,scoring,hyperparameter_grid_name,model_fit_split,valid_used_for_fit_or_selection,test_used_for_fit_or_selection
dataset1_varroa,centered80_neg4x,80,neg4x,hog16_pca_only,hog16,True,False,False,data/features/dataset1_varroa/centered80_neg4x__hog16_pca_only.parquet,parquet,25615,28,181,209,15160,3220,7235,5123,20492,0,0,train,0.95,181.0,0.9504688382148744,data/features/dataset1_varroa/pca_artifacts/centered80_neg4x__hog16_pca.joblib,OK,created_or_overwritten,27.6218,2026-05-25 03:20:33,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered80_neg4x__hog16_pca_only.parquet,data/features/dataset1_varroa/centered80_neg4x__hog16_pca_only.parquet,True,1,12,26,d1_linsvm_026,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_026__centered80_neg4x__hog16_pca_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog8_hsv_lbp,hog8,False,True,True,data/features/dataset1_varroa/centered96_balanced__hog8_hsv_lbp.parquet,parquet,10246,28,4398,4426,6064,1288,2894,5123,5123,0,0,,,,,,OK,created_or_overwritten,232.676,2026-05-25 03:22:06,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog8_hsv_lbp.parquet,data/features/dataset1_varroa/centered96_balanced__hog8_hsv_lbp.parquet,True,2,0,27,d1_linsvm_027,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_027__centered96_balanced__hog8_hsv_lbp.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog8_hsv,hog8,False,True,False,data/features/dataset1_varroa/centered96_balanced__hog8_hsv.parquet,parquet,10246,28,4388,4416,6064,1288,2894,5123,5123,0,0,,,,,,OK,created_or_overwritten,232.512,2026-05-25 03:22:10,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog8_hsv.parquet,data/features/dataset1_varroa/centered96_balanced__hog8_hsv.parquet,True,2,1,28,d1_linsvm_028,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_028__centered96_balanced__hog8_hsv.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog8_only,hog8,False,False,False,data/features/dataset1_varroa/centered96_balanced__hog8_only.parquet,parquet,10246,28,4356,4384,6064,1288,2894,5123,5123,0,0,,,,,,OK,created_or_overwritten,231.906,2026-05-25 03:22:13,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog8_only.parquet,data/features/dataset1_varroa/centered96_balanced__hog8_only.parquet,True,2,2,29,d1_linsvm_029,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_029__centered96_balanced__hog8_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog16_hsv_lbp,hog16,False,True,True,data/features/dataset1_varroa/centered96_balanced__hog16_hsv_lbp.parquet,parquet,10246,28,942,970,6064,1288,2894,5123,5123,0,0,,,,,,OK,created_or_overwritten,52.1826,2026-05-25 03:22:14,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog16_hsv_lbp.parquet,data/features/dataset1_varroa/centered96_balanced__hog16_hsv_lbp.parquet,True,2,3,30,d1_linsvm_030,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_030__centered96_balanced__hog16_hsv_lbp.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog16_hsv,hog16,False,True,False,data/features/dataset1_varroa/centered96_balanced__hog16_hsv.parquet,parquet,10246,28,932,960,6064,1288,2894,5123,5123,0,0,,,,,,OK,created_or_overwritten,52.0186,2026-05-25 03:22:15,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog16_hsv.parquet,data/features/dataset1_varroa/centered96_balanced__hog16_hsv.parquet,True,2,4,31,d1_linsvm_031,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_031__centered96_balanced__hog16_hsv.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog16_only,hog16,False,False,False,data/features/dataset1_varroa/centered96_balanced__hog16_only.parquet,parquet,10246,28,900,928,6064,1288,2894,5123,5123,0,0,,,,,,OK,created_or_overwritten,51.4127,2026-05-25 03:22:16,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog16_only.parquet,data/features/dataset1_varroa/centered96_balanced__hog16_only.parquet,True,2,5,32,d1_linsvm_032,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_032__centered96_balanced__hog16_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hsv_lbp_only,,False,True,True,data/features/dataset1_varroa/centered96_balanced__hsv_lbp_only.parquet,parquet,10246,28,42,70,6064,1288,2894,5123,5123,0,0,,,,,,OK,created_or_overwritten,1.4342,2026-05-25 03:22:16,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hsv_lbp_only.parquet,data/features/dataset1_varroa/centered96_balanced__hsv_lbp_only.parquet,True,2,6,33,d1_linsvm_033,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_033__centered96_balanced__hsv_lbp_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog8_pca_hsv_lbp,hog8,True,True,True,data/features/dataset1_varroa/centered96_balanced__hog8_pca_hsv_lbp.parquet,parquet,10246,28,1084,1112,6064,1288,2894,5123,5123,0,0,train,0.95,1042.0,0.950124204158783,data/features/dataset1_varroa/pca_artifacts/centered96_balanced__hog8_pca.joblib,OK,created_or_overwritten,60.5894,2026-05-25 03:22:16,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog8_pca_hsv_lbp.parquet,data/features/dataset1_varroa/centered96_balanced__hog8_pca_hsv_lbp.parquet,True,2,7,34,d1_linsvm_034,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_034__centered96_balanced__hog8_pca_hsv_lbp.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog8_pca_hsv,hog8,True,True,False,data/features/dataset1_varroa/centered96_balanced__hog8_pca_hsv.parquet,parquet,10246,28,1074,1102,6064,1288,2894,5123,5123,0,0,train,0.95,1042.0,0.950124204158783,data/features/dataset1_varroa/pca_artifacts/centered96_balanced__hog8_pca.joblib,OK,created_or_overwritten,60.4253,2026-05-25 03:22:17,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog8_pca_hsv.parquet,data/features/dataset1_varroa/centered96_balanced__hog8_pca_hsv.parquet,True,2,8,35,d1_linsvm_035,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_035__centered96_balanced__hog8_pca_hsv.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog8_pca_only,hog8,True,False,False,data/features/dataset1_varroa/centered96_balanced__hog8_pca_only.parquet,parquet,10246,28,1042,1070,6064,1288,2894,5123,5123,0,0,train,0.95,1042.0,0.950124204158783,data/features/dataset1_varroa/pca_artifacts/centered96_balanced__hog8_pca.joblib,OK,created_or_overwritten,59.8195,2026-05-25 03:22:18,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog8_pca_only.parquet,data/features/dataset1_varroa/centered96_balanced__hog8_pca_only.parquet,True,2,9,36,d1_linsvm_036,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_036__centered96_balanced__hog8_pca_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog16_pca_hsv_lbp,hog16,True,True,True,data/features/dataset1_varroa/centered96_balanced__hog16_pca_hsv_lbp.parquet,parquet,10246,28,297,325,6064,1288,2894,5123,5123,0,0,train,0.95,255.0,0.9502438306808472,data/features/dataset1_varroa/pca_artifacts/centered96_balanced__hog16_pca.joblib,OK,created_or_overwritten,15.9116,2026-05-25 03:22:18,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog16_pca_hsv_lbp.parquet,data/features/dataset1_varroa/centered96_balanced__hog16_pca_hsv_lbp.parquet,True,2,10,37,d1_linsvm_037,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_037__centered96_balanced__hog16_pca_hsv_lbp.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog16_pca_hsv,hog16,True,True,False,data/features/dataset1_varroa/centered96_balanced__hog16_pca_hsv.parquet,parquet,10246,28,287,315,6064,1288,2894,5123,5123,0,0,train,0.95,255.0,0.9502438306808472,data/features/dataset1_varroa/pca_artifacts/centered96_balanced__hog16_pca.joblib,OK,created_or_overwritten,15.7476,2026-05-25 03:22:19,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog16_pca_hsv.parquet,data/features/dataset1_varroa/centered96_balanced__hog16_pca_hsv.parquet,True,2,11,38,d1_linsvm_038,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_038__centered96_balanced__hog16_pca_hsv.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_balanced,96,balanced,hog16_pca_only,hog16,True,False,False,data/features/dataset1_varroa/centered96_balanced__hog16_pca_only.parquet,parquet,10246,28,255,283,6064,1288,2894,5123,5123,0,0,train,0.95,255.0,0.9502438306808472,data/features/dataset1_varroa/pca_artifacts/centered96_balanced__hog16_pca.joblib,OK,created_or_overwritten,15.1417,2026-05-25 03:22:19,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_balanced__hog16_pca_only.parquet,data/features/dataset1_varroa/centered96_balanced__hog16_pca_only.parquet,True,2,12,39,d1_linsvm_039,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_039__centered96_balanced__hog16_pca_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog8_hsv_lbp,hog8,False,True,True,data/features/dataset1_varroa/centered96_neg4x__hog8_hsv_lbp.parquet,parquet,25615,28,4398,4426,15160,3220,7235,5123,20492,0,0,,,,,,OK,created_or_overwritten,583.7506,2026-05-25 03:25:36,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog8_hsv_lbp.parquet,data/features/dataset1_varroa/centered96_neg4x__hog8_hsv_lbp.parquet,True,3,0,40,d1_linsvm_040,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_040__centered96_neg4x__hog8_hsv_lbp.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog8_hsv,hog8,False,True,False,data/features/dataset1_varroa/centered96_neg4x__hog8_hsv.parquet,parquet,25615,28,4388,4416,15160,3220,7235,5123,20492,0,0,,,,,,OK,created_or_overwritten,583.3801,2026-05-25 03:25:43,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog8_hsv.parquet,data/features/dataset1_varroa/centered96_neg4x__hog8_hsv.parquet,True,3,1,41,d1_linsvm_041,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_041__centered96_neg4x__hog8_hsv.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog8_only,hog8,False,False,False,data/features/dataset1_varroa/centered96_neg4x__hog8_only.parquet,parquet,25615,28,4356,4384,15160,3220,7235,5123,20492,0,0,,,,,,OK,created_or_overwritten,582.0686,2026-05-25 03:25:50,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog8_only.parquet,data/features/dataset1_varroa/centered96_neg4x__hog8_only.parquet,True,3,2,42,d1_linsvm_042,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_042__centered96_neg4x__hog8_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog16_hsv_lbp,hog16,False,True,True,data/features/dataset1_varroa/centered96_neg4x__hog16_hsv_lbp.parquet,parquet,25615,28,942,970,15160,3220,7235,5123,20492,0,0,,,,,,OK,created_or_overwritten,131.6656,2026-05-25 03:25:52,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog16_hsv_lbp.parquet,data/features/dataset1_varroa/centered96_neg4x__hog16_hsv_lbp.parquet,True,3,3,43,d1_linsvm_043,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_043__centered96_neg4x__hog16_hsv_lbp.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog16_hsv,hog16,False,True,False,data/features/dataset1_varroa/centered96_neg4x__hog16_hsv.parquet,parquet,25615,28,932,960,15160,3220,7235,5123,20492,0,0,,,,,,OK,created_or_overwritten,131.295,2026-05-25 03:25:53,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog16_hsv.parquet,data/features/dataset1_varroa/centered96_neg4x__hog16_hsv.parquet,True,3,4,44,d1_linsvm_044,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_044__centered96_neg4x__hog16_hsv.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog16_only,hog16,False,False,False,data/features/dataset1_varroa/centered96_neg4x__hog16_only.parquet,parquet,25615,28,900,928,15160,3220,7235,5123,20492,0,0,,,,,,OK,created_or_overwritten,129.9835,2026-05-25 03:25:55,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog16_only.parquet,data/features/dataset1_varroa/centered96_neg4x__hog16_only.parquet,True,3,5,45,d1_linsvm_045,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_045__centered96_neg4x__hog16_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hsv_lbp_only,,False,True,True,data/features/dataset1_varroa/centered96_neg4x__hsv_lbp_only.parquet,parquet,25615,28,42,70,15160,3220,7235,5123,20492,0,0,,,,,,OK,created_or_overwritten,3.2108,2026-05-25 03:25:55,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hsv_lbp_only.parquet,data/features/dataset1_varroa/centered96_neg4x__hsv_lbp_only.parquet,True,3,6,46,d1_linsvm_046,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_046__centered96_neg4x__hsv_lbp_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog8_pca_hsv_lbp,hog8,True,True,True,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_hsv_lbp.parquet,parquet,25615,28,1147,1175,15160,3220,7235,5123,20492,0,0,train,0.95,1105.0,0.9501655101776124,data/features/dataset1_varroa/pca_artifacts/centered96_neg4x__hog8_pca.joblib,OK,created_or_overwritten,162.509,2026-05-25 03:25:57,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog8_pca_hsv_lbp.parquet,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_hsv_lbp.parquet,True,3,7,47,d1_linsvm_047,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_047__centered96_neg4x__hog8_pca_hsv_lbp.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog8_pca_hsv,hog8,True,True,False,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_hsv.parquet,parquet,25615,28,1137,1165,15160,3220,7235,5123,20492,0,0,train,0.95,1105.0,0.9501655101776124,data/features/dataset1_varroa/pca_artifacts/centered96_neg4x__hog8_pca.joblib,OK,created_or_overwritten,162.1385,2026-05-25 03:25:59,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog8_pca_hsv.parquet,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_hsv.parquet,True,3,8,48,d1_linsvm_048,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_048__centered96_neg4x__hog8_pca_hsv.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog8_pca_only,hog8,True,False,False,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_only.parquet,parquet,25615,28,1105,1133,15160,3220,7235,5123,20492,0,0,train,0.95,1105.0,0.9501655101776124,data/features/dataset1_varroa/pca_artifacts/centered96_neg4x__hog8_pca.joblib,OK,created_or_overwritten,160.827,2026-05-25 03:26:01,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog8_pca_only.parquet,data/features/dataset1_varroa/centered96_neg4x__hog8_pca_only.parquet,True,3,9,49,d1_linsvm_049,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_049__centered96_neg4x__hog8_pca_only.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog16_pca_hsv_lbp,hog16,True,True,True,data/features/dataset1_varroa/centered96_neg4x__hog16_pca_hsv_lbp.parquet,parquet,25615,28,305,333,15160,3220,7235,5123,20492,0,0,train,0.95,263.0,0.9504147171974182,data/features/dataset1_varroa/pca_artifacts/centered96_neg4x__hog16_pca.joblib,OK,created_or_overwritten,41.1189,2026-05-25 03:26:01,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog16_pca_hsv_lbp.parquet,data/features/dataset1_varroa/centered96_neg4x__hog16_pca_hsv_lbp.parquet,True,3,10,50,d1_linsvm_050,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_050__centered96_neg4x__hog16_pca_hsv_lbp.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
dataset1_varroa,centered96_neg4x,96,neg4x,hog16_pca_hsv,hog16,True,True,False,data/features/dataset1_varroa/centered96_neg4x__hog16_pca_hsv.parquet,parquet,25615,28,295,323,15160,3220,7235,5123,20492,0,0,train,0.95,263.0,0.9504147171974182,data/features/dataset1_varroa/pca_artifacts/centered96_neg4x__hog16_pca.joblib,OK,created_or_overwritten,40.7484,2026-05-25 03:26:02,HOG32 removed from Stage 03 feature grid.,data/features/dataset1_varroa/feature_manifest.csv,data/features/dataset1_varroa,centered96_neg4x__hog16_pca_hsv.parquet,data/features/dataset1_varroa/centered96_neg4x__hog16_pca_hsv.parquet,True,3,11,51,d1_linsvm_051,outputs/models/dataset1_varroa/00_linear_svm/models/d1_linsvm_051__centered96_neg4x__hog16_pca_hsv.joblib,linear_svm,linsvm,d1,decision_function,True,3,f1,linear_svm_stage04_v1,train,False,False
