model_id,dataset_name,dataset_short,algorithm_name,algorithm_short,model_index,patch_set,patch_size,ratio_variant,feature_set,feature_file_path,model_file_path,pipeline_steps,model_type,scaler_used,model_fit_split,valid_used_for_fit_or_selection,test_used_for_fit_or_selection,class_weight,hyperparameter_grid_name,search_strategy,cv_used,cv_folds,scoring,score_method,random_state,created_at,fit_status,fit_runtime_seconds,selected_params_json,best_cv_score,feature_count_actual,train_row_count_actual,train_positive_count_actual,train_negative_count_actual,error_message,notes
d2_linsvm_039,dataset2_honeybee,d2,linear_svm,linsvm,39,centered64_balanced,64,balanced,hog16_pca_only,data/features/dataset2_honeybee/centered64_balanced__hog16_pca_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_039__centered64_balanced__hog16_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:01:51,trained,3.3090364933013916,"{""model__C"": 0.01}",0.7416183296403923,109,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_040,dataset2_honeybee,d2,linear_svm,linsvm,40,centered64_neg4x,64,neg4x,hog8_hsv_lbp,data/features/dataset2_honeybee/centered64_neg4x__hog8_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_040__centered64_neg4x__hog8_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:01:55,trained,751.2323670387268,"{""model__C"": 0.01}",0.7763827483586955,1806,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_041,dataset2_honeybee,d2,linear_svm,linsvm,41,centered64_neg4x,64,neg4x,hog8_hsv,data/features/dataset2_honeybee/centered64_neg4x__hog8_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_041__centered64_neg4x__hog8_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:14:26,trained,782.5992043018341,"{""model__C"": 0.01}",0.751671515940134,1796,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_042,dataset2_honeybee,d2,linear_svm,linsvm,42,centered64_neg4x,64,neg4x,hog8_only,data/features/dataset2_honeybee/centered64_neg4x__hog8_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_042__centered64_neg4x__hog8_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:27:29,trained,741.6510643959045,"{""model__C"": 0.01}",0.5274421409553692,1764,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_043,dataset2_honeybee,d2,linear_svm,linsvm,43,centered64_neg4x,64,neg4x,hog16_hsv_lbp,data/features/dataset2_honeybee/centered64_neg4x__hog16_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_043__centered64_neg4x__hog16_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:39:51,trained,111.10268950462341,"{""model__C"": 0.1}",0.7849820692055643,366,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_044,dataset2_honeybee,d2,linear_svm,linsvm,44,centered64_neg4x,64,neg4x,hog16_hsv,data/features/dataset2_honeybee/centered64_neg4x__hog16_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_044__centered64_neg4x__hog16_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:41:42,trained,92.69386506080627,"{""model__C"": 0.01}",0.7608247925499567,356,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_045,dataset2_honeybee,d2,linear_svm,linsvm,45,centered64_neg4x,64,neg4x,hog16_only,data/features/dataset2_honeybee/centered64_neg4x__hog16_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_045__centered64_neg4x__hog16_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:43:15,trained,99.76686763763428,"{""model__C"": 0.1}",0.4428751543950105,324,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_046,dataset2_honeybee,d2,linear_svm,linsvm,46,centered64_neg4x,64,neg4x,hsv_lbp_only,data/features/dataset2_honeybee/centered64_neg4x__hsv_lbp_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_046__centered64_neg4x__hsv_lbp_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:44:55,trained,5.712783098220825,"{""model__C"": 1.0}",0.7709990464492545,42,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_047,dataset2_honeybee,d2,linear_svm,linsvm,47,centered64_neg4x,64,neg4x,hog8_pca_hsv_lbp,data/features/dataset2_honeybee/centered64_neg4x__hog8_pca_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_047__centered64_neg4x__hog8_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:45:01,trained,67.4468584060669,"{""model__C"": 0.01}",0.7854383266271424,540,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_048,dataset2_honeybee,d2,linear_svm,linsvm,48,centered64_neg4x,64,neg4x,hog8_pca_hsv,data/features/dataset2_honeybee/centered64_neg4x__hog8_pca_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_048__centered64_neg4x__hog8_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:46:09,trained,56.28481340408325,"{""model__C"": 10.0}",0.7626777217080214,530,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_049,dataset2_honeybee,d2,linear_svm,linsvm,49,centered64_neg4x,64,neg4x,hog8_pca_only,data/features/dataset2_honeybee/centered64_neg4x__hog8_pca_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_049__centered64_neg4x__hog8_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:47:05,trained,27.963726043701172,"{""model__C"": 1.0}",0.5016570315566853,498,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_050,dataset2_honeybee,d2,linear_svm,linsvm,50,centered64_neg4x,64,neg4x,hog16_pca_hsv_lbp,data/features/dataset2_honeybee/centered64_neg4x__hog16_pca_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_050__centered64_neg4x__hog16_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:47:33,trained,21.194992065429688,"{""model__C"": 1.0}",0.7863578294314143,152,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_051,dataset2_honeybee,d2,linear_svm,linsvm,51,centered64_neg4x,64,neg4x,hog16_pca_hsv,data/features/dataset2_honeybee/centered64_neg4x__hog16_pca_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_051__centered64_neg4x__hog16_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:47:54,trained,17.074570178985596,"{""model__C"": 0.1}",0.7599282970373209,142,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_052,dataset2_honeybee,d2,linear_svm,linsvm,52,centered64_neg4x,64,neg4x,hog16_pca_only,data/features/dataset2_honeybee/centered64_neg4x__hog16_pca_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_052__centered64_neg4x__hog16_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:48:12,trained,9.188365936279297,"{""model__C"": 1.0}",0.4072034218019496,110,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_053,dataset2_honeybee,d2,linear_svm,linsvm,53,centered80_balanced,80,balanced,hog8_hsv_lbp,data/features/dataset2_honeybee/centered80_balanced__hog8_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_053__centered80_balanced__hog8_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 08:48:21,trained,5314.970738649368,"{""model__C"": 0.01}",0.8446788806418385,2958,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_054,dataset2_honeybee,d2,linear_svm,linsvm,54,centered80_balanced,80,balanced,hog8_hsv,data/features/dataset2_honeybee/centered80_balanced__hog8_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_054__centered80_balanced__hog8_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 10:16:57,trained,8290.129795074463,"{""model__C"": 0.01}",0.8415721052280949,2948,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_055,dataset2_honeybee,d2,linear_svm,linsvm,55,centered80_balanced,80,balanced,hog8_only,data/features/dataset2_honeybee/centered80_balanced__hog8_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_055__centered80_balanced__hog8_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:35:07,trained,852.1520936489105,"{""model__C"": 0.01}",0.7400704522745745,2916,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_056,dataset2_honeybee,d2,linear_svm,linsvm,56,centered80_balanced,80,balanced,hog16_hsv_lbp,data/features/dataset2_honeybee/centered80_balanced__hog16_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_056__centered80_balanced__hog16_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:49:20,trained,70.55865526199341,"{""model__C"": 0.01}",0.8762294202142753,618,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_057,dataset2_honeybee,d2,linear_svm,linsvm,57,centered80_balanced,80,balanced,hog16_hsv,data/features/dataset2_honeybee/centered80_balanced__hog16_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_057__centered80_balanced__hog16_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:50:31,trained,71.15407395362854,"{""model__C"": 0.01}",0.8712877046376263,608,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_058,dataset2_honeybee,d2,linear_svm,linsvm,58,centered80_balanced,80,balanced,hog16_only,data/features/dataset2_honeybee/centered80_balanced__hog16_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_058__centered80_balanced__hog16_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:51:42,trained,89.05803108215332,"{""model__C"": 0.01}",0.7413457714501215,576,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_059,dataset2_honeybee,d2,linear_svm,linsvm,59,centered80_balanced,80,balanced,hsv_lbp_only,data/features/dataset2_honeybee/centered80_balanced__hsv_lbp_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_059__centered80_balanced__hsv_lbp_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:53:11,trained,2.6408729553222656,"{""model__C"": 10.0}",0.8709205916952317,42,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_060,dataset2_honeybee,d2,linear_svm,linsvm,60,centered80_balanced,80,balanced,hog8_pca_hsv_lbp,data/features/dataset2_honeybee/centered80_balanced__hog8_pca_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_060__centered80_balanced__hog8_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:53:14,trained,34.62552261352539,"{""model__C"": 0.01}",0.864770437338907,801,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_061,dataset2_honeybee,d2,linear_svm,linsvm,61,centered80_balanced,80,balanced,hog8_pca_hsv,data/features/dataset2_honeybee/centered80_balanced__hog8_pca_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_061__centered80_balanced__hog8_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:53:49,trained,30.39940333366394,"{""model__C"": 0.01}",0.86245751214497,791,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_062,dataset2_honeybee,d2,linear_svm,linsvm,62,centered80_balanced,80,balanced,hog8_pca_only,data/features/dataset2_honeybee/centered80_balanced__hog8_pca_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_062__centered80_balanced__hog8_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:54:19,trained,21.159591913223267,"{""model__C"": 0.01}",0.7495092113889822,759,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_063,dataset2_honeybee,d2,linear_svm,linsvm,63,centered80_balanced,80,balanced,hog16_pca_hsv_lbp,data/features/dataset2_honeybee/centered80_balanced__hog16_pca_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_063__centered80_balanced__hog16_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:54:41,trained,12.972278594970703,"{""model__C"": 0.1}",0.8752790790536938,212,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_064,dataset2_honeybee,d2,linear_svm,linsvm,64,centered80_balanced,80,balanced,hog16_pca_hsv,data/features/dataset2_honeybee/centered80_balanced__hog16_pca_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_064__centered80_balanced__hog16_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:54:54,trained,10.144510507583618,"{""model__C"": 0.01}",0.870460441659875,202,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_065,dataset2_honeybee,d2,linear_svm,linsvm,65,centered80_balanced,80,balanced,hog16_pca_only,data/features/dataset2_honeybee/centered80_balanced__hog16_pca_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_065__centered80_balanced__hog16_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:55:04,trained,7.2024290561676025,"{""model__C"": 0.01}",0.7392296417146831,170,18422,9211,9211,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_066,dataset2_honeybee,d2,linear_svm,linsvm,66,centered80_neg4x,80,neg4x,hog8_hsv_lbp,data/features/dataset2_honeybee/centered80_neg4x__hog8_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_066__centered80_neg4x__hog8_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 12:55:11,trained,1288.297664642334,"{""model__C"": 0.01}",0.7358455383320369,2958,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_067,dataset2_honeybee,d2,linear_svm,linsvm,67,centered80_neg4x,80,neg4x,hog8_hsv,data/features/dataset2_honeybee/centered80_neg4x__hog8_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_067__centered80_neg4x__hog8_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 13:16:40,trained,1237.5013177394867,"{""model__C"": 0.01}",0.7154829397198862,2948,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_068,dataset2_honeybee,d2,linear_svm,linsvm,68,centered80_neg4x,80,neg4x,hog8_only,data/features/dataset2_honeybee/centered80_neg4x__hog8_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_068__centered80_neg4x__hog8_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 13:37:18,trained,1439.671277999878,"{""model__C"": 0.01}",0.5345029251568535,2916,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_069,dataset2_honeybee,d2,linear_svm,linsvm,69,centered80_neg4x,80,neg4x,hog16_hsv_lbp,data/features/dataset2_honeybee/centered80_neg4x__hog16_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_069__centered80_neg4x__hog16_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:01:18,trained,183.9962878227234,"{""model__C"": 0.01}",0.7613177937179917,618,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_070,dataset2_honeybee,d2,linear_svm,linsvm,70,centered80_neg4x,80,neg4x,hog16_hsv,data/features/dataset2_honeybee/centered80_neg4x__hog16_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_070__centered80_neg4x__hog16_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:04:22,trained,202.30437302589417,"{""model__C"": 0.1}",0.7388559033666406,608,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_071,dataset2_honeybee,d2,linear_svm,linsvm,71,centered80_neg4x,80,neg4x,hog16_only,data/features/dataset2_honeybee/centered80_neg4x__hog16_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_071__centered80_neg4x__hog16_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:07:45,trained,214.12547421455383,"{""model__C"": 1.0}",0.4883259788635624,576,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_072,dataset2_honeybee,d2,linear_svm,linsvm,72,centered80_neg4x,80,neg4x,hsv_lbp_only,data/features/dataset2_honeybee/centered80_neg4x__hsv_lbp_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_072__centered80_neg4x__hsv_lbp_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:11:19,trained,6.4222283363342285,"{""model__C"": 0.1}",0.7334217657377478,42,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_073,dataset2_honeybee,d2,linear_svm,linsvm,73,centered80_neg4x,80,neg4x,hog8_pca_hsv_lbp,data/features/dataset2_honeybee/centered80_neg4x__hog8_pca_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_073__centered80_neg4x__hog8_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:11:26,trained,147.42092275619507,"{""model__C"": 0.1}",0.7555435940985434,822,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_074,dataset2_honeybee,d2,linear_svm,linsvm,74,centered80_neg4x,80,neg4x,hog8_pca_hsv,data/features/dataset2_honeybee/centered80_neg4x__hog8_pca_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_074__centered80_neg4x__hog8_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:13:53,trained,72.64710760116577,"{""model__C"": 1.0}",0.7339222749310704,812,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_075,dataset2_honeybee,d2,linear_svm,linsvm,75,centered80_neg4x,80,neg4x,hog8_pca_only,data/features/dataset2_honeybee/centered80_neg4x__hog8_pca_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_075__centered80_neg4x__hog8_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:15:06,trained,43.45335578918457,"{""model__C"": 0.1}",0.5207292975304321,780,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_076,dataset2_honeybee,d2,linear_svm,linsvm,76,centered80_neg4x,80,neg4x,hog16_pca_hsv_lbp,data/features/dataset2_honeybee/centered80_neg4x__hog16_pca_hsv_lbp.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_076__centered80_neg4x__hog16_pca_hsv_lbp.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:15:50,trained,26.516531467437744,"{""model__C"": 10.0}",0.7625548294301225,216,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_077,dataset2_honeybee,d2,linear_svm,linsvm,77,centered80_neg4x,80,neg4x,hog16_pca_hsv,data/features/dataset2_honeybee/centered80_neg4x__hog16_pca_hsv.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_077__centered80_neg4x__hog16_pca_hsv.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:16:16,trained,27.585724353790283,"{""model__C"": 1.0}",0.7339700436195765,206,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
d2_linsvm_078,dataset2_honeybee,d2,linear_svm,linsvm,78,centered80_neg4x,80,neg4x,hog16_pca_only,data/features/dataset2_honeybee/centered80_neg4x__hog16_pca_only.parquet,outputs/models/dataset2_honeybee/00_linear_svm/models/d2_linsvm_078__centered80_neg4x__hog16_pca_only.joblib,standard_scaler + linear_svc,LinearSVC,True,train,False,False,None,linear_svm_stage04_v1,train_split_gridsearch_cv,True,3,f1,decision_function,42,2026-05-26 14:16:44,trained,12.742093563079834,"{""model__C"": 1.0}",0.4520681126312847,174,46055,9211,36844,,Trained LinearSVC with train split GridSearchCV only.
