dataset_name,algorithm_name,anchor_model_file_name,anchor_patch_set,anchor_patch_size,anchor_feature_set,stage07_test_f1,param_combo_index,threshold_column,threshold_value,score_threshold,stride_divisor,stride,cluster_iou_threshold,weighted_box_size_factor,image_count,total_window_count,total_candidate_count,total_final_detection_count,mean_candidates_per_image,mean_final_detections_per_image,raw_score_runtime_seconds,evaluation_runtime_seconds,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,detection_precision_iou_0_1,detection_recall_iou_0_1,detection_f1_iou_0_1,false_positives_per_image_iou_0_1,false_negatives_per_image_iou_0_1,negative_image_count_iou_0_1,negative_total_fp_iou_0_1,negative_fp_per_negative_image_iou_0_1,negative_accuracy_iou_0_1,mean_matched_iou_iou_0_1,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,detection_precision_iou_0_3,detection_recall_iou_0_3,detection_f1_iou_0_3,false_positives_per_image_iou_0_3,false_negatives_per_image_iou_0_3,negative_image_count_iou_0_3,negative_total_fp_iou_0_3,negative_fp_per_negative_image_iou_0_3,negative_accuracy_iou_0_3,mean_matched_iou_iou_0_3,group_rank
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,80,predict_proba_score_threshold,0.5,0.5,6,13,0.3,1.25,70,141750,9911,1345,141.5857142857143,19.214285714285715,896.0474514961243,2.4020376205444336,87,1258,3,0.06468401486988848,0.9666666666666667,0.12125435540069686,17.97142857142857,0.04285714285714286,20,289,14.45,0.0,0.3517360012478131,78,1267,12,0.05799256505576208,0.8666666666666667,0.10871080139372823,18.1,0.17142857142857143,20,289,14.45,0.0,0.42659992437563776,19
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,67,predict_proba_score_threshold,0.4,0.4,4,20,0.3,1.0,70,58870,6766,1541,96.65714285714286,22.014285714285716,341.29131388664246,1.751903772354126,89,1452,1,0.057754704737183644,0.9888888888888889,0.10913549969343961,20.742857142857144,0.014285714285714285,20,348,17.4,0.0,0.41476880993512655,86,1455,4,0.055807916937053864,0.9555555555555556,0.10545677498467199,20.785714285714285,0.05714285714285714,20,348,17.4,0.0,0.47613028069944713,20
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,70,predict_proba_score_threshold,0.4,0.4,6,13,0.2,1.25,70,141750,16442,1359,234.88571428571427,19.414285714285715,896.0474514961243,3.8117804527282715,89,1270,1,0.06548933038999265,0.9888888888888889,0.12284334023464458,18.142857142857142,0.014285714285714285,20,327,16.35,0.0,0.35916628892888947,76,1283,14,0.05592347314201619,0.8444444444444444,0.1048999309868875,18.32857142857143,0.2,20,327,16.35,0.0,0.4321348182057503,21
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,68,predict_proba_score_threshold,0.4,0.4,4,20,0.3,1.25,70,58870,6766,1541,96.65714285714286,22.014285714285716,341.29131388664246,1.787031888961792,89,1452,1,0.057754704737183644,0.9888888888888889,0.10913549969343961,20.742857142857144,0.014285714285714285,20,348,17.4,0.0,0.360629855307376,81,1460,9,0.05256327060350422,0.9,0.09932556713672594,20.857142857142858,0.12857142857142856,20,348,17.4,0.0,0.4216926793199757,22
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,57,predict_proba_score_threshold,0.3,0.3,4,20,0.2,1.0,70,58870,13292,1972,189.88571428571427,28.17142857142857,341.29131388664246,3.1548757553100586,90,1882,0,0.04563894523326572,1.0,0.08729388942774007,26.885714285714286,0.0,20,515,25.75,0.0,0.41571975668647365,82,1890,8,0.04158215010141988,0.9111111111111111,0.07953443258971872,27.0,0.11428571428571428,20,515,25.75,0.0,0.47948008355046123,23
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,71,predict_proba_score_threshold,0.4,0.4,6,13,0.3,1.0,70,141750,16442,2148,234.88571428571427,30.685714285714287,896.0474514961243,4.288472652435303,89,2059,1,0.04143389199255121,0.9888888888888889,0.07953529937444147,29.414285714285715,0.014285714285714285,20,494,24.7,0.0,0.4166566073231606,88,2060,2,0.040968342644320296,0.9777777777777777,0.07864164432529044,29.428571428571427,0.02857142857142857,20,494,24.7,0.0,0.4771093116293882,24
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,58,predict_proba_score_threshold,0.3,0.3,4,20,0.2,1.25,70,58870,13292,1972,189.88571428571427,28.17142857142857,341.29131388664246,3.2688958644866943,90,1882,0,0.04563894523326572,1.0,0.08729388942774007,26.885714285714286,0.0,20,515,25.75,0.0,0.3574596321363723,76,1896,14,0.038539553752535496,0.8444444444444444,0.07371483996120272,27.085714285714285,0.2,20,515,25.75,0.0,0.4236299834214592,25
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,72,predict_proba_score_threshold,0.4,0.4,6,13,0.3,1.25,70,141750,16442,2148,234.88571428571427,30.685714285714287,896.0474514961243,4.121266603469849,89,2059,1,0.04143389199255121,0.9888888888888889,0.07953529937444147,29.414285714285715,0.014285714285714285,20,494,24.7,0.0,0.35058072049295397,81,2067,9,0.03770949720670391,0.9,0.07238605898123325,29.52857142857143,0.12857142857142856,20,494,24.7,0.0,0.42582087539562796,26
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,61,predict_proba_score_threshold,0.3,0.3,6,13,0.2,1.0,70,141750,29836,2244,426.22857142857146,32.05714285714286,896.0474514961243,7.101660490036011,90,2154,0,0.040106951871657755,1.0,0.07712082262210797,30.771428571428572,0.0,20,600,30.0,0.0,0.42257856751709155,84,2160,6,0.0374331550802139,0.9333333333333333,0.07197943444730077,30.857142857142858,0.08571428571428572,20,600,30.0,0.0,0.4760562054714283,27
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,62,predict_proba_score_threshold,0.3,0.3,6,13,0.2,1.25,70,141750,29836,2244,426.22857142857146,32.05714285714286,896.0474514961243,6.598024129867554,90,2154,0,0.040106951871657755,1.0,0.07712082262210797,30.771428571428572,0.0,20,600,30.0,0.0,0.35430286903172126,77,2167,13,0.03431372549019608,0.8555555555555555,0.06598114824335904,30.957142857142856,0.18571428571428572,20,600,30.0,0.0,0.4310115035110981,28
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,59,predict_proba_score_threshold,0.3,0.3,4,20,0.3,1.0,70,58870,13292,2833,189.88571428571427,40.47142857142857,341.29131388664246,3.7512636184692383,90,2743,0,0.03176844334627603,1.0,0.06158056790968183,39.18571428571428,0.0,20,717,35.85,0.0,0.41461087426470566,87,2746,3,0.030709495234733496,0.9666666666666667,0.05952788231269244,39.22857142857143,0.04285714285714286,20,717,35.85,0.0,0.47733468363607495,29
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,60,predict_proba_score_threshold,0.3,0.3,4,20,0.3,1.25,70,58870,13292,2833,189.88571428571427,40.47142857142857,341.29131388664246,3.812521457672119,90,2743,0,0.03176844334627603,1.0,0.06158056790968183,39.18571428571428,0.0,20,717,35.85,0.0,0.35740357807638273,81,2752,9,0.028591599011648428,0.9,0.05542251111871365,39.31428571428572,0.12857142857142856,20,717,35.85,0.0,0.42122295601213056,30
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,63,predict_proba_score_threshold,0.3,0.3,6,13,0.3,1.0,70,141750,29836,3739,426.22857142857146,53.41428571428571,896.0474514961243,7.86786413192749,90,3649,0,0.02407060711420166,1.0,0.047009663097414466,52.128571428571426,0.0,20,997,49.85,0.0,0.4114107514737433,88,3651,2,0.023535704733886064,0.9777777777777777,0.04596500391747192,52.15714285714286,0.02857142857142857,20,997,49.85,0.0,0.4748255143879115,31
dataset1_varroa,random_forest,d1_rf_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.922816519972918,64,predict_proba_score_threshold,0.3,0.3,6,13,0.3,1.25,70,141750,29836,3739,426.22857142857146,53.41428571428571,896.0474514961243,7.7734057903289795,90,3649,0,0.02407060711420166,1.0,0.047009663097414466,52.128571428571426,0.0,20,997,49.85,0.0,0.3478918880644698,82,3657,8,0.02193099759293929,0.9111111111111111,0.04283102637764429,52.24285714285714,0.11428571428571428,20,997,49.85,0.0,0.42367475552495587,32
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,49,decision_function_score_threshold,0.75,0.75,4,20,0.2,1.0,70,58870,982,281,14.028571428571428,4.014285714285714,243.57814049720764,0.23774313926696777,81,200,9,0.28825622775800713,0.9,0.4366576819407008,2.857142857142857,0.12857142857142856,20,54,2.7,0.1,0.45373151649697413,75,206,15,0.2669039145907473,0.8333333333333334,0.40431266846361186,2.942857142857143,0.21428571428571427,20,54,2.7,0.1,0.48405449667940625,1
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,50,decision_function_score_threshold,0.75,0.75,4,20,0.2,1.25,70,58870,982,281,14.028571428571428,4.014285714285714,243.57814049720764,0.2834279537200928,83,198,7,0.29537366548042704,0.9222222222222223,0.4474393530997305,2.8285714285714287,0.1,20,54,2.7,0.1,0.39564000538039445,72,209,18,0.25622775800711745,0.8,0.3881401617250674,2.9857142857142858,0.2571428571428571,20,54,2.7,0.1,0.42942369455514906,2
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,51,decision_function_score_threshold,0.75,0.75,4,20,0.3,1.0,70,58870,982,340,14.028571428571428,4.857142857142857,243.57814049720764,0.2228853702545166,83,257,7,0.24411764705882352,0.9222222222222223,0.386046511627907,3.6714285714285713,0.1,20,64,3.2,0.1,0.45945675977025996,79,261,11,0.2323529411764706,0.8777777777777778,0.3674418604651163,3.7285714285714286,0.15714285714285714,20,64,3.2,0.1,0.485692861513664,3
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,52,decision_function_score_threshold,0.75,0.75,4,20,0.3,1.25,70,58870,982,340,14.028571428571428,4.857142857142857,243.57814049720764,0.24196124076843262,85,255,5,0.25,0.9444444444444444,0.3953488372093023,3.642857142857143,0.07142857142857142,20,64,3.2,0.1,0.3968898688522336,75,265,15,0.22058823529411764,0.8333333333333334,0.3488372093023256,3.7857142857142856,0.21428571428571427,20,64,3.2,0.1,0.4304938674494518,4
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,53,decision_function_score_threshold,0.75,0.75,6,13,0.2,1.0,70,141750,2279,370,32.55714285714286,5.285714285714286,1335.045485496521,0.48763203620910645,82,288,8,0.22162162162162163,0.9111111111111111,0.3565217391304348,4.114285714285714,0.11428571428571428,20,76,3.8,0.0,0.4574986968000245,78,292,12,0.21081081081081082,0.8666666666666667,0.3391304347826087,4.171428571428572,0.17142857142857143,20,76,3.8,0.0,0.48436741317784593,5
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,54,decision_function_score_threshold,0.75,0.75,6,13,0.2,1.25,70,141750,2279,370,32.55714285714286,5.285714285714286,1335.045485496521,0.4804389476776123,83,287,7,0.22432432432432434,0.9222222222222223,0.36086956521739133,4.1,0.1,20,76,3.8,0.0,0.39955009908333783,73,297,17,0.1972972972972973,0.8111111111111111,0.3173913043478261,4.242857142857143,0.24285714285714285,20,76,3.8,0.0,0.4329147742623345,6
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,41,decision_function_score_threshold,0.5,0.5,4,20,0.2,1.0,70,58870,1543,447,22.042857142857144,6.385714285714286,243.57814049720764,0.3266112804412842,87,360,3,0.19463087248322147,0.9666666666666667,0.3240223463687151,5.142857142857143,0.04285714285714286,20,103,5.15,0.0,0.45272433569039583,82,365,8,0.18344519015659955,0.9111111111111111,0.3054003724394786,5.214285714285714,0.11428571428571428,20,103,5.15,0.0,0.4783213294323051,7
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,42,decision_function_score_threshold,0.5,0.5,4,20,0.2,1.25,70,58870,1543,447,22.042857142857144,6.385714285714286,243.57814049720764,0.31923460960388184,87,360,3,0.19463087248322147,0.9666666666666667,0.3240223463687151,5.142857142857143,0.04285714285714286,20,103,5.15,0.0,0.39334855442542005,76,371,14,0.17002237136465326,0.8444444444444444,0.28305400372439476,5.3,0.2,20,103,5.15,0.0,0.42695036704024547,8
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,55,decision_function_score_threshold,0.75,0.75,6,13,0.3,1.0,70,141750,2279,517,32.55714285714286,7.385714285714286,1335.045485496521,0.479264497756958,84,433,6,0.16247582205029013,0.9333333333333333,0.27677100494233936,6.185714285714286,0.08571428571428572,20,101,5.05,0.0,0.47222304283294686,82,435,8,0.15860735009671179,0.9111111111111111,0.2701812191103789,6.214285714285714,0.11428571428571428,20,101,5.05,0.0,0.4890022030202818,9
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,43,decision_function_score_threshold,0.5,0.5,4,20,0.3,1.0,70,58870,1543,545,22.042857142857144,7.785714285714286,243.57814049720764,0.32440948486328125,88,457,2,0.1614678899082569,0.9777777777777777,0.27716535433070866,6.5285714285714285,0.02857142857142857,20,121,6.05,0.0,0.4575422169376026,85,460,5,0.1559633027522936,0.9444444444444444,0.2677165354330709,6.571428571428571,0.07142857142857142,20,121,6.05,0.0,0.4847137042803245,10
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,56,decision_function_score_threshold,0.75,0.75,6,13,0.3,1.25,70,141750,2279,517,32.55714285714286,7.385714285714286,1335.045485496521,0.48537540435791016,84,433,6,0.16247582205029013,0.9333333333333333,0.27677100494233936,6.185714285714286,0.08571428571428572,20,101,5.05,0.0,0.39989454326804086,78,439,12,0.15087040618955513,0.8666666666666667,0.257001647446458,6.271428571428571,0.17142857142857143,20,101,5.05,0.0,0.4278969502985885,11
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,44,decision_function_score_threshold,0.5,0.5,4,20,0.3,1.25,70,58870,1543,545,22.042857142857144,7.785714285714286,243.57814049720764,0.3204793930053711,88,457,2,0.1614678899082569,0.9777777777777777,0.27716535433070866,6.5285714285714285,0.02857142857142857,20,121,6.05,0.0,0.3966673163239669,80,465,10,0.14678899082568808,0.8888888888888888,0.25196850393700787,6.642857142857143,0.14285714285714285,20,121,6.05,0.0,0.4285499193201133,12
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,45,decision_function_score_threshold,0.5,0.5,6,13,0.2,1.0,70,141750,3672,585,52.457142857142856,8.357142857142858,1335.045485496521,0.639223575592041,87,498,3,0.14871794871794872,0.9666666666666667,0.2577777777777778,7.114285714285714,0.04285714285714286,20,136,6.8,0.0,0.45476077487391026,82,503,8,0.14017094017094017,0.9111111111111111,0.24296296296296296,7.185714285714286,0.11428571428571428,20,136,6.8,0.0,0.4851912826435684,13
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,46,decision_function_score_threshold,0.5,0.5,6,13,0.2,1.25,70,141750,3672,585,52.457142857142856,8.357142857142858,1335.045485496521,0.6112728118896484,88,497,2,0.15042735042735042,0.9777777777777777,0.2607407407407407,7.1,0.02857142857142857,20,136,6.8,0.0,0.396298323527053,77,508,13,0.13162393162393163,0.8555555555555555,0.22814814814814816,7.257142857142857,0.18571428571428572,20,136,6.8,0.0,0.4310393792246573,14
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,33,decision_function_score_threshold,0.25,0.25,4,20,0.2,1.0,70,58870,2461,709,35.15714285714286,10.128571428571428,243.57814049720764,0.3971378803253174,88,621,2,0.12411847672778561,0.9777777777777777,0.2202753441802253,8.871428571428572,0.02857142857142857,20,175,8.75,0.0,0.45235965605901857,82,627,8,0.1156558533145275,0.9111111111111111,0.20525657071339173,8.957142857142857,0.11428571428571428,20,175,8.75,0.0,0.47742900957136186,15
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,34,decision_function_score_threshold,0.25,0.25,4,20,0.2,1.25,70,58870,2461,709,35.15714285714286,10.128571428571428,243.57814049720764,0.4230682849884033,88,621,2,0.12411847672778561,0.9777777777777777,0.2202753441802253,8.871428571428572,0.02857142857142857,20,175,8.75,0.0,0.3958074391069298,77,632,13,0.10860366713681241,0.8555555555555555,0.1927409261576971,9.028571428571428,0.18571428571428572,20,175,8.75,0.0,0.42621512446157683,16
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,47,decision_function_score_threshold,0.5,0.5,6,13,0.3,1.0,70,141750,3672,812,52.457142857142856,11.6,1335.045485496521,0.654496431350708,89,723,1,0.10960591133004927,0.9888888888888889,0.1973392461197339,10.32857142857143,0.014285714285714285,20,172,8.6,0.0,0.4688002193573903,86,726,4,0.10591133004926108,0.9555555555555556,0.19068736141906872,10.371428571428572,0.05714285714285714,20,172,8.6,0.0,0.4897523759066298,17
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,48,decision_function_score_threshold,0.5,0.5,6,13,0.3,1.25,70,141750,3672,812,52.457142857142856,11.6,1335.045485496521,0.6031744480133057,89,723,1,0.10960591133004927,0.9888888888888889,0.1973392461197339,10.32857142857143,0.014285714285714285,20,172,8.6,0.0,0.3957850829336745,81,731,9,0.09975369458128079,0.9,0.17960088691796008,10.442857142857143,0.12857142857142856,20,172,8.6,0.0,0.4277420018194743,18
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,35,decision_function_score_threshold,0.25,0.25,4,20,0.3,1.0,70,58870,2461,874,35.15714285714286,12.485714285714286,243.57814049720764,0.42309045791625977,88,786,2,0.10068649885583524,0.9777777777777777,0.1825726141078838,11.228571428571428,0.02857142857142857,20,207,10.35,0.0,0.45986884962671387,85,789,5,0.09725400457665904,0.9444444444444444,0.17634854771784234,11.271428571428572,0.07142857142857142,20,207,10.35,0.0,0.48662588801246787,19
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,36,decision_function_score_threshold,0.25,0.25,4,20,0.3,1.25,70,58870,2461,874,35.15714285714286,12.485714285714286,243.57814049720764,0.43704915046691895,88,786,2,0.10068649885583524,0.9777777777777777,0.1825726141078838,11.228571428571428,0.02857142857142857,20,207,10.35,0.0,0.40138480171153446,82,792,8,0.09382151029748284,0.9111111111111111,0.17012448132780084,11.314285714285715,0.11428571428571428,20,207,10.35,0.0,0.4272084671236458,20
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,37,decision_function_score_threshold,0.25,0.25,6,13,0.2,1.0,70,141750,5809,909,82.98571428571428,12.985714285714286,1335.045485496521,0.8131489753723145,88,821,2,0.0968096809680968,0.9777777777777777,0.17617617617617617,11.728571428571428,0.02857142857142857,20,233,11.65,0.0,0.4568983835307254,81,828,9,0.0891089108910891,0.9,0.16216216216216217,11.82857142857143,0.12857142857142856,20,233,11.65,0.0,0.49376038154202173,21
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,38,decision_function_score_threshold,0.25,0.25,6,13,0.2,1.25,70,141750,5809,909,82.98571428571428,12.985714285714286,1335.045485496521,0.8262784481048584,89,820,1,0.09790979097909791,0.9888888888888889,0.1781781781781782,11.714285714285714,0.014285714285714285,20,233,11.65,0.0,0.39726268007683524,78,831,12,0.0858085808580858,0.8666666666666667,0.15615615615615616,11.871428571428572,0.17142857142857143,20,233,11.65,0.0,0.4312828172794258,22
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,25,decision_function_score_threshold,0.0,0.0,4,20,0.2,1.0,70,58870,3813,1033,54.47142857142857,14.757142857142858,243.57814049720764,0.5764329433441162,90,943,0,0.08712487899322362,1.0,0.16028495102404275,13.471428571428572,0.0,20,269,13.45,0.0,0.4561162241065422,85,948,5,0.08228460793804453,0.9444444444444444,0.15138023152270705,13.542857142857143,0.07142857142857142,20,269,13.45,0.0,0.4805942503834486,23
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,26,decision_function_score_threshold,0.0,0.0,4,20,0.2,1.25,70,58870,3813,1033,54.47142857142857,14.757142857142858,243.57814049720764,0.568997859954834,90,943,0,0.08712487899322362,1.0,0.16028495102404275,13.471428571428572,0.0,20,269,13.45,0.0,0.3957873094459651,78,955,12,0.0755082284607938,0.8666666666666667,0.13891362422083706,13.642857142857142,0.17142857142857143,20,269,13.45,0.0,0.4274303808566276,24
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,39,decision_function_score_threshold,0.25,0.25,6,13,0.3,1.0,70,141750,5809,1264,82.98571428571428,18.057142857142857,1335.045485496521,0.9101901054382324,90,1174,0,0.07120253164556962,1.0,0.1329394387001477,16.771428571428572,0.0,20,308,15.4,0.0,0.46475799667476614,87,1177,3,0.06882911392405064,0.9666666666666667,0.12850812407680945,16.814285714285713,0.04285714285714286,20,308,15.4,0.0,0.49115924632409635,25
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,27,decision_function_score_threshold,0.0,0.0,4,20,0.3,1.0,70,58870,3813,1285,54.47142857142857,18.357142857142858,243.57814049720764,0.594822883605957,90,1195,0,0.07003891050583658,1.0,0.13090909090909092,17.071428571428573,0.0,20,322,16.1,0.0,0.4613486679263532,87,1198,3,0.06770428015564202,0.9666666666666667,0.12654545454545454,17.114285714285714,0.04285714285714286,20,322,16.1,0.0,0.48699220201093524,26
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,40,decision_function_score_threshold,0.25,0.25,6,13,0.3,1.25,70,141750,5809,1264,82.98571428571428,18.057142857142857,1335.045485496521,0.8964605331420898,90,1174,0,0.07120253164556962,1.0,0.1329394387001477,16.771428571428572,0.0,20,308,15.4,0.0,0.39569009463464544,82,1182,8,0.06487341772151899,0.9111111111111111,0.12112259970457903,16.885714285714286,0.11428571428571428,20,308,15.4,0.0,0.4272325158482107,27
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,28,decision_function_score_threshold,0.0,0.0,4,20,0.3,1.25,70,58870,3813,1285,54.47142857142857,18.357142857142858,243.57814049720764,0.5923159122467041,90,1195,0,0.07003891050583658,1.0,0.13090909090909092,17.071428571428573,0.0,20,322,16.1,0.0,0.40149667807482625,82,1203,8,0.06381322957198443,0.9111111111111111,0.11927272727272727,17.185714285714287,0.11428571428571428,20,322,16.1,0.0,0.4294128005730391,28
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,29,decision_function_score_threshold,0.0,0.0,6,13,0.2,1.0,70,141750,9232,1347,131.88571428571427,19.242857142857144,1335.045485496521,1.1313347816467285,90,1257,0,0.066815144766147,1.0,0.12526096033402923,17.957142857142856,0.0,20,359,17.95,0.0,0.4571208584016614,83,1264,7,0.06161841128433556,0.9222222222222223,0.11551844119693806,18.057142857142857,0.1,20,359,17.95,0.0,0.4935196308767135,29
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,30,decision_function_score_threshold,0.0,0.0,6,13,0.2,1.25,70,141750,9232,1347,131.88571428571427,19.242857142857144,1335.045485496521,1.1744885444641113,90,1257,0,0.066815144766147,1.0,0.12526096033402923,17.957142857142856,0.0,20,359,17.95,0.0,0.39751062173645746,79,1268,11,0.05864884929472903,0.8777777777777778,0.10995128740431455,18.114285714285714,0.15714285714285714,20,359,17.95,0.0,0.4312203483063976,30
