dataset_name,algorithm_name,anchor_model_file_name,anchor_patch_set,anchor_patch_size,anchor_feature_set,stage07_test_f1,param_combo_index,threshold_column,threshold_value,score_threshold,stride_divisor,stride,cluster_iou_threshold,weighted_box_size_factor,image_count,total_window_count,total_candidate_count,total_final_detection_count,mean_candidates_per_image,mean_final_detections_per_image,raw_score_runtime_seconds,evaluation_runtime_seconds,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,detection_precision_iou_0_1,detection_recall_iou_0_1,detection_f1_iou_0_1,false_positives_per_image_iou_0_1,false_negatives_per_image_iou_0_1,negative_image_count_iou_0_1,negative_total_fp_iou_0_1,negative_fp_per_negative_image_iou_0_1,negative_accuracy_iou_0_1,mean_matched_iou_iou_0_1,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,detection_precision_iou_0_3,detection_recall_iou_0_3,detection_f1_iou_0_3,false_positives_per_image_iou_0_3,false_negatives_per_image_iou_0_3,negative_image_count_iou_0_3,negative_total_fp_iou_0_3,negative_fp_per_negative_image_iou_0_3,negative_accuracy_iou_0_3,mean_matched_iou_iou_0_3,group_rank
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,31,decision_function_score_threshold,0.0,0.0,6,13,0.3,1.0,70,141750,9232,1896,131.88571428571427,27.085714285714285,1335.045485496521,1.277583122253418,90,1806,0,0.04746835443037975,1.0,0.09063444108761329,25.8,0.0,20,488,24.4,0.0,0.46137167859355704,88,1808,2,0.046413502109704644,0.9777777777777777,0.08862034239677745,25.82857142857143,0.02857142857142857,20,488,24.4,0.0,0.49001632740203876,31
dataset1_varroa,rbf_svm,d1_rbfsvm_003__centered80_balanced__hog16_hsv_lbp.joblib,centered80_balanced,80,hog16_hsv_lbp,0.9362826015186532,32,decision_function_score_threshold,0.0,0.0,6,13,0.3,1.25,70,141750,9232,1896,131.88571428571427,27.085714285714285,1335.045485496521,1.2233645915985107,90,1806,0,0.04746835443037975,1.0,0.09063444108761329,25.8,0.0,20,488,24.4,0.0,0.39543370869593075,83,1813,7,0.04377637130801688,0.9222222222222223,0.08358509566968782,25.9,0.1,20,488,24.4,0.0,0.4264357845881771,32
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,5,score_threshold,1.0,1.0,6,8,0.2,1.0,61,11895,564,55,9.245901639344263,0.9016393442622951,32.207632303237915,0.27865123748779297,36,19,27,0.6545454545454545,0.5714285714285714,0.6101694915254238,0.3114754098360656,0.4426229508196721,20,2,0.1,0.95,0.36815471464802046,27,28,36,0.4909090909090909,0.42857142857142855,0.4576271186440678,0.45901639344262296,0.5901639344262295,20,2,0.1,0.95,0.4163415815676825,1
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,1,score_threshold,1.0,1.0,4,12,0.2,1.0,61,6039,273,51,4.475409836065574,0.8360655737704918,16.748095512390137,0.17508578300476074,36,15,27,0.7058823529411765,0.5714285714285714,0.631578947368421,0.2459016393442623,0.4426229508196721,20,2,0.1,0.95,0.3561875978447049,26,25,37,0.5098039215686274,0.4126984126984127,0.45614035087719296,0.4098360655737705,0.6065573770491803,20,2,0.1,0.95,0.4161462431242223,2
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,3,score_threshold,1.0,1.0,4,12,0.3,1.0,61,6039,273,64,4.475409836065574,1.0491803278688525,16.748095512390137,0.1981678009033203,41,23,22,0.640625,0.6507936507936508,0.6456692913385826,0.3770491803278688,0.36065573770491804,20,2,0.1,0.95,0.3379990811860978,28,36,35,0.4375,0.4444444444444444,0.4409448818897638,0.5901639344262295,0.5737704918032787,20,2,0.1,0.95,0.4099444902347053,3
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,7,score_threshold,1.0,1.0,6,8,0.3,1.0,61,11895,564,80,9.245901639344263,1.3114754098360655,32.207632303237915,0.2708561420440674,45,35,18,0.5625,0.7142857142857143,0.6293706293706294,0.5737704918032787,0.29508196721311475,20,3,0.15,0.95,0.34514788855225376,31,49,32,0.3875,0.49206349206349204,0.43356643356643354,0.8032786885245902,0.5245901639344263,20,3,0.15,0.95,0.4133930027837815,4
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,13,score_threshold,1.5,1.5,6,8,0.2,1.0,61,11895,162,24,2.6557377049180326,0.39344262295081966,32.207632303237915,0.1994774341583252,18,6,45,0.75,0.2857142857142857,0.41379310344827586,0.09836065573770492,0.7377049180327869,20,1,0.05,0.95,0.36428982564792595,15,9,48,0.625,0.23809523809523808,0.3448275862068966,0.14754098360655737,0.7868852459016393,20,1,0.05,0.95,0.4068145172261073,5
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,15,score_threshold,1.5,1.5,6,8,0.3,1.0,61,11895,162,29,2.6557377049180326,0.47540983606557374,32.207632303237915,0.17679905891418457,19,10,44,0.6551724137931034,0.30158730158730157,0.41304347826086957,0.16393442622950818,0.7213114754098361,20,1,0.05,0.95,0.3641840642159928,15,14,48,0.5172413793103449,0.23809523809523808,0.32608695652173914,0.22950819672131148,0.7868852459016393,20,1,0.05,0.95,0.411568989194663,6
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,11,score_threshold,1.5,1.5,4,12,0.3,1.0,61,6039,72,25,1.180327868852459,0.4098360655737705,16.748095512390137,0.14010262489318848,17,8,46,0.68,0.2698412698412698,0.38636363636363635,0.13114754098360656,0.7540983606557377,20,1,0.05,0.95,0.33090746553190015,12,13,51,0.48,0.19047619047619047,0.2727272727272727,0.21311475409836064,0.8360655737704918,20,1,0.05,0.95,0.38333117055111243,7
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,9,score_threshold,1.5,1.5,4,12,0.2,1.0,61,6039,72,22,1.180327868852459,0.36065573770491804,16.748095512390137,0.11583399772644043,15,7,48,0.6818181818181818,0.23809523809523808,0.35294117647058826,0.11475409836065574,0.7868852459016393,20,1,0.05,0.95,0.3415978938092012,11,11,52,0.5,0.1746031746031746,0.25882352941176473,0.18032786885245902,0.8524590163934426,20,1,0.05,0.95,0.39058147816976335,8
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,6,score_threshold,1.0,1.0,6,8,0.2,1.25,61,11895,564,55,9.245901639344263,0.9016393442622951,32.207632303237915,0.2796661853790283,38,17,25,0.6909090909090909,0.6031746031746031,0.6440677966101694,0.2786885245901639,0.4098360655737705,20,2,0.1,0.95,0.2657934912918684,13,42,50,0.23636363636363636,0.20634920634920634,0.22033898305084745,0.6885245901639344,0.819672131147541,20,2,0.1,0.95,0.351203103854808,9
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,2,score_threshold,1.0,1.0,4,12,0.2,1.25,61,6039,273,51,4.475409836065574,0.8360655737704918,16.748095512390137,0.1963510513305664,38,13,25,0.7450980392156863,0.6031746031746031,0.6666666666666666,0.21311475409836064,0.4098360655737705,20,2,0.1,0.95,0.26303879247669804,12,39,51,0.23529411764705882,0.19047619047619047,0.21052631578947367,0.639344262295082,0.8360655737704918,20,2,0.1,0.95,0.3596872072233825,10
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,4,score_threshold,1.0,1.0,4,12,0.3,1.25,61,6039,273,64,4.475409836065574,1.0491803278688525,16.748095512390137,0.21454381942749023,42,22,21,0.65625,0.6666666666666666,0.6614173228346457,0.36065573770491804,0.3442622950819672,20,2,0.1,0.95,0.25803591216113697,13,51,50,0.203125,0.20634920634920634,0.2047244094488189,0.8360655737704918,0.819672131147541,20,2,0.1,0.95,0.3554227331069304,11
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,8,score_threshold,1.0,1.0,6,8,0.3,1.25,61,11895,564,80,9.245901639344263,1.3114754098360655,32.207632303237915,0.35802125930786133,47,33,16,0.5875,0.746031746031746,0.6573426573426573,0.5409836065573771,0.26229508196721313,20,3,0.15,0.95,0.2543771964933439,14,66,49,0.175,0.2222222222222222,0.1958041958041958,1.0819672131147542,0.8032786885245902,20,3,0.15,0.95,0.3527931858776517,12
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,14,score_threshold,1.5,1.5,6,8,0.2,1.25,61,11895,162,24,2.6557377049180326,0.39344262295081966,32.207632303237915,0.21720600128173828,18,6,45,0.75,0.2857142857142857,0.41379310344827586,0.09836065573770492,0.7377049180327869,20,1,0.05,0.95,0.26008992548275883,5,19,58,0.20833333333333334,0.07936507936507936,0.11494252873563218,0.3114754098360656,0.9508196721311475,20,1,0.05,0.95,0.35014365945384085,13
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,16,score_threshold,1.5,1.5,6,8,0.3,1.25,61,11895,162,29,2.6557377049180326,0.47540983606557374,32.207632303237915,0.1904594898223877,19,10,44,0.6551724137931034,0.30158730158730157,0.41304347826086957,0.16393442622950818,0.7213114754098361,20,1,0.05,0.95,0.25931598964223934,5,24,58,0.1724137931034483,0.07936507936507936,0.10869565217391304,0.39344262295081966,0.9508196721311475,20,1,0.05,0.95,0.35014365945384085,14
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,10,score_threshold,1.5,1.5,4,12,0.2,1.25,61,6039,72,22,1.180327868852459,0.36065573770491804,16.748095512390137,0.14857769012451172,15,7,48,0.6818181818181818,0.23809523809523808,0.35294117647058826,0.11475409836065574,0.7868852459016393,20,1,0.05,0.95,0.25995202621133195,4,18,59,0.18181818181818182,0.06349206349206349,0.09411764705882353,0.29508196721311475,0.9672131147540983,20,1,0.05,0.95,0.32705598905592614,15
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,12,score_threshold,1.5,1.5,4,12,0.3,1.25,61,6039,72,25,1.180327868852459,0.4098360655737705,16.748095512390137,0.1529996395111084,17,8,46,0.68,0.2698412698412698,0.38636363636363635,0.13114754098360656,0.7540983606557377,20,1,0.05,0.95,0.25184005827011663,4,21,59,0.16,0.06349206349206349,0.09090909090909091,0.3442622950819672,0.9672131147540983,20,1,0.05,0.95,0.3278338926944181,16
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,18,score_threshold,2.0,2.0,4,12,0.2,1.25,61,6039,12,5,0.19672131147540983,0.08196721311475409,16.748095512390137,0.15076088905334473,4,1,59,0.8,0.06349206349206349,0.11764705882352941,0.01639344262295082,0.9672131147540983,20,0,0.0,1.0,0.2833329445051562,3,2,60,0.6,0.047619047619047616,0.08823529411764706,0.03278688524590164,0.9836065573770492,20,0,0.0,1.0,0.31249073756486695,17
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,20,score_threshold,2.0,2.0,4,12,0.3,1.25,61,6039,12,6,0.19672131147540983,0.09836065573770492,16.748095512390137,0.1500682830810547,5,1,58,0.8333333333333334,0.07936507936507936,0.14492753623188406,0.01639344262295082,0.9508196721311475,20,0,0.0,1.0,0.254767001510236,3,3,60,0.5,0.047619047619047616,0.08695652173913043,0.04918032786885246,0.9836065573770492,20,0,0.0,1.0,0.31249073756486695,18
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,23,score_threshold,2.0,2.0,6,8,0.3,1.0,61,11895,29,7,0.47540983606557374,0.11475409836065574,32.207632303237915,0.16557884216308594,5,2,58,0.7142857142857143,0.07936507936507936,0.14285714285714285,0.03278688524590164,0.9508196721311475,20,0,0.0,1.0,0.320632692467753,3,4,60,0.42857142857142855,0.047619047619047616,0.08571428571428572,0.06557377049180328,0.9836065573770492,20,0,0.0,1.0,0.42231606229682744,19
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,22,score_threshold,2.0,2.0,6,8,0.2,1.25,61,11895,29,5,0.47540983606557374,0.08196721311475409,32.207632303237915,0.14707541465759277,4,1,59,0.8,0.06349206349206349,0.11764705882352941,0.01639344262295082,0.9672131147540983,20,0,0.0,1.0,0.24545651921500683,2,3,61,0.4,0.031746031746031744,0.058823529411764705,0.04918032786885246,1.0,20,0,0.0,1.0,0.34240674908343544,20
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,17,score_threshold,2.0,2.0,4,12,0.2,1.0,61,6039,12,5,0.19672131147540983,0.08196721311475409,16.748095512390137,0.15210318565368652,4,1,59,0.8,0.06349206349206349,0.11764705882352941,0.01639344262295082,0.9672131147540983,20,0,0.0,1.0,0.3457220356927042,2,3,61,0.4,0.031746031746031744,0.058823529411764705,0.04918032786885246,1.0,20,0,0.0,1.0,0.4574103811549301,21
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,21,score_threshold,2.0,2.0,6,8,0.2,1.0,61,11895,29,5,0.47540983606557374,0.08196721311475409,32.207632303237915,0.17021846771240234,4,1,59,0.8,0.06349206349206349,0.11764705882352941,0.01639344262295082,0.9672131147540983,20,0,0.0,1.0,0.3164924418258534,2,3,61,0.4,0.031746031746031744,0.058823529411764705,0.04918032786885246,1.0,20,0,0.0,1.0,0.46376923233413003,22
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,19,score_threshold,2.0,2.0,4,12,0.3,1.0,61,6039,12,6,0.19672131147540983,0.09836065573770492,16.748095512390137,0.14929556846618652,4,2,59,0.6666666666666666,0.06349206349206349,0.11594202898550725,0.03278688524590164,0.9672131147540983,20,0,0.0,1.0,0.34572203569270415,2,4,61,0.3333333333333333,0.031746031746031744,0.057971014492753624,0.06557377049180328,1.0,20,0,0.0,1.0,0.4574103811549301,23
dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,0.8906955736224029,24,score_threshold,2.0,2.0,6,8,0.3,1.25,61,11895,29,7,0.47540983606557374,0.11475409836065574,32.207632303237915,0.14589834213256836,5,2,58,0.7142857142857143,0.07936507936507936,0.14285714285714285,0.03278688524590164,0.9508196721311475,20,0,0.0,1.0,0.2255202560697251,2,5,61,0.2857142857142857,0.031746031746031744,0.05714285714285714,0.08196721311475409,1.0,20,0,0.0,1.0,0.34240674908343544,24
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,83,predict_proba_score_threshold,0.6,0.6,4,12,0.3,1.0,61,6039,868,176,14.229508196721312,2.8852459016393444,14.459940671920776,0.34314870834350586,60,116,3,0.3409090909090909,0.9523809523809523,0.502092050209205,1.901639344262295,0.04918032786885246,20,18,0.9,0.55,0.30447907794465673,35,141,28,0.19886363636363635,0.5555555555555556,0.2928870292887029,2.3114754098360657,0.45901639344262296,20,18,0.9,0.55,0.4020032032070962,1
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,81,predict_proba_score_threshold,0.6,0.6,4,12,0.2,1.0,61,6039,868,134,14.229508196721312,2.19672131147541,14.459940671920776,0.33631134033203125,58,76,5,0.43283582089552236,0.9206349206349206,0.5888324873096447,1.2459016393442623,0.08196721311475409,20,14,0.7,0.55,0.2986698871634373,28,106,35,0.208955223880597,0.4444444444444444,0.28426395939086296,1.7377049180327868,0.5737704918032787,20,14,0.7,0.55,0.4111630861322662,2
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,85,predict_proba_score_threshold,0.6,0.6,6,8,0.2,1.0,61,11895,1837,148,30.114754098360656,2.4262295081967213,24.88022541999817,0.5290119647979736,55,93,8,0.3716216216216216,0.873015873015873,0.5213270142180095,1.5245901639344261,0.13114754098360656,20,19,0.95,0.45,0.29905334614716844,26,122,37,0.17567567567567569,0.4126984126984127,0.24644549763033174,2.0,0.6065573770491803,20,19,0.95,0.45,0.4089948416238667,3
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,73,predict_proba_score_threshold,0.5,0.5,4,12,0.2,1.0,61,6039,1108,166,18.16393442622951,2.721311475409836,14.459940671920776,0.38864994049072266,57,109,6,0.3433734939759036,0.9047619047619048,0.4978165938864629,1.7868852459016393,0.09836065573770492,20,24,1.2,0.25,0.2957289486296939,28,138,35,0.1686746987951807,0.4444444444444444,0.2445414847161572,2.262295081967213,0.5737704918032787,20,24,1.2,0.25,0.40808748378118753,4
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,75,predict_proba_score_threshold,0.5,0.5,4,12,0.3,1.0,61,6039,1108,225,18.16393442622951,3.6885245901639343,14.459940671920776,0.33398938179016113,58,167,5,0.2577777777777778,0.9206349206349206,0.4027777777777778,2.737704918032787,0.08196721311475409,20,30,1.5,0.25,0.30418077314827086,33,192,30,0.14666666666666667,0.5238095238095238,0.22916666666666666,3.1475409836065573,0.4918032786885246,20,30,1.5,0.25,0.4130500428874579,5
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,87,predict_proba_score_threshold,0.6,0.6,6,8,0.3,1.0,61,11895,1837,229,30.114754098360656,3.7540983606557377,24.88022541999817,0.5782678127288818,58,171,5,0.25327510917030566,0.9206349206349206,0.3972602739726027,2.80327868852459,0.08196721311475409,20,25,1.25,0.45,0.30926393146249603,33,196,30,0.14410480349344978,0.5238095238095238,0.22602739726027396,3.2131147540983607,0.4918032786885246,20,25,1.25,0.45,0.4117991565605168,6
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,77,predict_proba_score_threshold,0.5,0.5,6,8,0.2,1.0,61,11895,2333,172,38.24590163934426,2.819672131147541,24.88022541999817,0.5823018550872803,54,118,9,0.313953488372093,0.8571428571428571,0.4595744680851064,1.9344262295081966,0.14754098360655737,20,27,1.35,0.25,0.30069371483852064,25,147,38,0.14534883720930233,0.3968253968253968,0.2127659574468085,2.4098360655737703,0.6229508196721312,20,27,1.35,0.25,0.4115440677796889,7
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,65,predict_proba_score_threshold,0.4,0.4,4,12,0.2,1.0,61,6039,1415,209,23.19672131147541,3.4262295081967213,14.459940671920776,0.4025001525878906,55,154,8,0.2631578947368421,0.873015873015873,0.40441176470588236,2.5245901639344264,0.13114754098360656,20,33,1.65,0.25,0.2950425055516242,26,183,37,0.12440191387559808,0.4126984126984127,0.19117647058823528,3.0,0.6065573770491803,20,33,1.65,0.25,0.4105658497398561,8
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,79,predict_proba_score_threshold,0.5,0.5,6,8,0.3,1.0,61,11895,2333,287,38.24590163934426,4.704918032786885,24.88022541999817,0.6327941417694092,57,230,6,0.1986062717770035,0.9047619047619048,0.32571428571428573,3.7704918032786887,0.09836065573770492,20,38,1.9,0.25,0.30792974971588527,33,254,30,0.11498257839721254,0.5238095238095238,0.18857142857142858,4.163934426229508,0.4918032786885246,20,38,1.9,0.25,0.4080229139809979,9
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,67,predict_proba_score_threshold,0.4,0.4,4,12,0.3,1.0,61,6039,1415,282,23.19672131147541,4.622950819672131,14.459940671920776,0.43394041061401367,57,225,6,0.20212765957446807,0.9047619047619048,0.33043478260869563,3.6885245901639343,0.09836065573770492,20,41,2.05,0.25,0.3064226339056326,32,250,31,0.11347517730496454,0.5079365079365079,0.1855072463768116,4.098360655737705,0.5081967213114754,20,41,2.05,0.25,0.4131899244839,10
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,69,predict_proba_score_threshold,0.4,0.4,6,8,0.2,1.0,61,11895,2944,215,48.26229508196721,3.5245901639344264,24.88022541999817,0.7844488620758057,52,163,11,0.24186046511627907,0.8253968253968254,0.37410071942446044,2.6721311475409837,0.18032786885245902,20,39,1.95,0.15,0.30181000512921347,25,190,38,0.11627906976744186,0.3968253968253968,0.17985611510791366,3.1147540983606556,0.6229508196721312,20,39,1.95,0.15,0.4089831400106598,11
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,61,predict_proba_score_threshold,0.3,0.3,6,8,0.2,1.0,61,11895,3792,266,62.16393442622951,4.360655737704918,24.88022541999817,0.7679915428161621,52,214,11,0.19548872180451127,0.8253968253968254,0.3161094224924012,3.5081967213114753,0.18032786885245902,20,56,2.8,0.0,0.2967497578438098,26,240,37,0.09774436090225563,0.4126984126984127,0.1580547112462006,3.9344262295081966,0.6065573770491803,20,56,2.8,0.0,0.40357828412226593,12
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,57,predict_proba_score_threshold,0.3,0.3,4,12,0.2,1.0,61,6039,1830,255,30.0,4.180327868852459,14.459940671920776,0.5418806076049805,54,201,9,0.21176470588235294,0.8571428571428571,0.33962264150943394,3.2950819672131146,0.14754098360655737,20,49,2.45,0.05,0.29258677118694537,25,230,38,0.09803921568627451,0.3968253968253968,0.15723270440251572,3.7704918032786887,0.6229508196721312,20,49,2.45,0.05,0.4091380684967875,13
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,82,predict_proba_score_threshold,0.6,0.6,4,12,0.2,1.25,61,6039,868,134,14.229508196721312,2.19672131147541,14.459940671920776,0.3226306438446045,56,78,7,0.417910447761194,0.8888888888888888,0.5685279187817259,1.278688524590164,0.11475409836065574,20,14,0.7,0.55,0.23772635762423203,15,119,48,0.11194029850746269,0.23809523809523808,0.15228426395939088,1.9508196721311475,0.7868852459016393,20,14,0.7,0.55,0.34448987390707286,14
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,71,predict_proba_score_threshold,0.4,0.4,6,8,0.3,1.0,61,11895,2944,356,48.26229508196721,5.836065573770492,24.88022541999817,0.7983880043029785,56,300,7,0.15730337078651685,0.8888888888888888,0.26730310262529833,4.918032786885246,0.11475409836065574,20,53,2.65,0.15,0.3068320491590075,31,325,32,0.08707865168539326,0.49206349206349204,0.14797136038186157,5.327868852459017,0.5245901639344263,20,53,2.65,0.15,0.4119643297170558,15
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,59,predict_proba_score_threshold,0.3,0.3,4,12,0.3,1.0,61,6039,1830,362,30.0,5.934426229508197,14.459940671920776,0.47368574142456055,58,304,5,0.16022099447513813,0.9206349206349206,0.27294117647058824,4.983606557377049,0.08196721311475409,20,67,3.35,0.05,0.30383621115677173,31,331,32,0.0856353591160221,0.49206349206349204,0.14588235294117646,5.426229508196721,0.5245901639344263,20,67,3.35,0.05,0.4149603929222893,16
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,86,predict_proba_score_threshold,0.6,0.6,6,8,0.2,1.25,61,11895,1837,148,30.114754098360656,2.4262295081967213,24.88022541999817,0.5302941799163818,54,94,9,0.36486486486486486,0.8571428571428571,0.5118483412322274,1.540983606557377,0.14754098360655737,20,19,0.95,0.45,0.24428387167343016,14,134,49,0.0945945945945946,0.2222222222222222,0.13270142180094788,2.19672131147541,0.8032786885245902,20,19,0.95,0.45,0.3473577074488929,17
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,74,predict_proba_score_threshold,0.5,0.5,4,12,0.2,1.25,61,6039,1108,166,18.16393442622951,2.721311475409836,14.459940671920776,0.34609174728393555,57,109,6,0.3433734939759036,0.9047619047619048,0.4978165938864629,1.7868852459016393,0.09836065573770492,20,24,1.2,0.25,0.23518059302593777,15,151,48,0.09036144578313253,0.23809523809523808,0.13100436681222707,2.4754098360655736,0.7868852459016393,20,24,1.2,0.25,0.3419760605601864,18
dataset2_honeybee,random_forest,d2_rf_001__centered48_balanced__hsv_lbp_only.joblib,centered48_balanced,48,hsv_lbp_only,0.9066427289048474,84,predict_proba_score_threshold,0.6,0.6,4,12,0.3,1.25,61,6039,868,176,14.229508196721312,2.8852459016393444,14.459940671920776,0.36715006828308105,58,118,5,0.32954545454545453,0.9206349206349206,0.48535564853556484,1.9344262295081966,0.08196721311475409,20,18,0.9,0.55,0.24108676338390161,15,161,48,0.08522727272727272,0.23809523809523808,0.12552301255230125,2.639344262295082,0.7868852459016393,20,18,0.9,0.55,0.3500695961781715,19
